DR_PROD_EUPX_20170702_5.csv;;;;;;;;;;;;;;;
kOSD;PROD;;;;;;;;;;;;;;
kSE;EUPX;;;;;;;;;;;;;;
DCW;2017-07-02 10:13:56;;;;;;;;;;;;;;
NR;1;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
PPE;Nr licznika;Kod OT;Taryfa;Strefa;Data od;Data do;Wskazanie poprzednie;Wskazanie biezace;Zuzycie brutto[kWh];Straty[kWh];Mnozna;Wersja danych;Status Odczytu;Status Rozliczenia;Rodzaj Odczytu
PROD_511000578213;32607814;0;C21;1;2017-06-01;2017-06-30;14367,008;15323,743;957;0;1;1;Z;O;R
