rwe
wam
se-zeup_pob-wsor
cp
02-06-2018
24
772.432,*
728.676,*
697.664,*
678.521,*
641.214,*
628.773,*
651.340,*
725.302,*
811.666,*
887.858,*
915.078,*
946.731,*
955.974,*
951.430,*
942.429,*
951.454,*
915.615,*
917.047,*
901.959,*
908.618,*
937.470,*
986.936,*
940.725,*
865.932,*
2B93
