rwe
wam
se-zeup_pob-wsor
cp
01-06-2018
24
758.396,*
699.915,*
681.747,*
658.574,*
622.602,*
623.580,*
700.545,*
820.381,*
908.483,*
956.233,*
965.648,*
964.781,*
988.548,*
973.719,*
976.553,*
974.684,*
983.518,*
960.626,*
966.218,*
955.916,*
986.781,*
1024.690,*
955.423,*
858.617,*
908B
